,城市,链接,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,供暖方式,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,价格（单位：人民币）,别墅类型
427,沈阳,https://sy.lianjia.com/ershoufang/102105607683.html,3室1厅1厨2卫,中楼层 (共34层),114.12㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-05-29,商品房,2020-09-30,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1550000.0,
428,沈阳,https://sy.lianjia.com/ershoufang/102105507860.html,3室2厅1厨1卫,低楼层 (共32层),98.15㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-05-01,商品房,2020-07-02,普通住宅,暂无数据,非共有,"
                                有抵押 17万元 建行 业主自还
                              ",已上传房本照片,600000.0,
429,沈阳,https://sy.lianjia.com/ershoufang/102105840096.html,3室2厅1厨1卫,中楼层 (共31层),121.68㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-07-28,商品房,2016-07-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1920000.0,
430,沈阳,https://sy.lianjia.com/ershoufang/102105979828.html,3室1厅1厨2卫,高楼层 (共34层),129.2㎡,平层,110㎡,板塔结合,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-09-05,商品房,2016-08-02,普通住宅,满五年,共有,"
                                有抵押 36万元 招商银行 客户偿还
                              ",已上传房本照片,1580000.0,
431,沈阳,https://sy.lianjia.com/ershoufang/102105887097.html,3室2厅1厨2卫,中楼层 (共5层),151.99㎡,跃层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-08-10,商品房,2019-11-30,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1680000.0,
432,沈阳,https://sy.lianjia.com/ershoufang/102105709625.html,2室2厅1厨1卫,低楼层 (共31层),100.41㎡,平层,暂无数据,板楼,西南 南,钢混结构,精装,三梯七户,集中供暖,有,2022-06-24,商品房,2019-06-08,普通住宅,暂无数据,非共有,"
                                有抵押 15万元
                              ",已上传房本照片,630000.0,
433,沈阳,https://sy.lianjia.com/ershoufang/102104765941.html,3室2厅1厨2卫,高楼层 (共15层),139.94㎡,错层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2021-08-21,商品房,2010-02-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1200000.0,
434,沈阳,https://sy.lianjia.com/ershoufang/102104554184.html,3室1厅1厨2卫,中楼层 (共6层),147.97㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-07-03,商品房,2019-03-12,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,1980000.0,
435,沈阳,https://sy.lianjia.com/ershoufang/102106219026.html,2室1厅1厨1卫,低楼层 (共32层),90.43㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-11-20,商品房,2016-10-20,普通住宅,满五年,共有,"
                                有抵押 40万元 40万
                              ",已上传房本照片,1190000.0,
436,沈阳,https://sy.lianjia.com/ershoufang/102105717858.html,3室1厅1厨2卫,高楼层 (共33层),105.95㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-06-26,商品房,2020-08-17,普通住宅,暂无数据,非共有,"
                                有抵押 60万元 大连银行 客户偿还
                              ",已上传房本照片,1030000.0,
437,沈阳,https://sy.lianjia.com/ershoufang/102106188682.html,3室2厅1厨2卫,高楼层 (共27层),100.78㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-11-09,商品房,2020-04-23,普通住宅,暂无数据,非共有,"
                                有抵押 40万元 中国银行 客户偿还
                              ",已上传房本照片,1200000.0,
438,沈阳,https://sy.lianjia.com/ershoufang/102105495586.html,3室1厅1厨2卫,高楼层 (共16层),132.78㎡,平层,暂无数据,板楼,南 西 北,钢混结构,简装,一梯两户,集中供暖,有,2022-04-26,商品房,2020-04-14,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,560000.0,
439,沈阳,https://sy.lianjia.com/ershoufang/102104311113.html,2室2厅1厨1卫,高楼层 (共26层),89.84㎡,跃层,暂无数据,板楼,南,钢混结构,简装,两梯四户,集中供暖,有,2021-05-11,商品房,2011-04-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,830000.0,
440,沈阳,https://sy.lianjia.com/ershoufang/102105423436.html,3室1厅1厨1卫,高楼层 (共28层),83.94㎡,平层,57.2㎡,板楼,北 南,钢混结构,毛坯,一梯两户,集中供暖,有,2022-03-16,商品房,2020-03-19,普通住宅,暂无数据,共有,"
                                有抵押 2万元
                              ",已上传房本照片,830000.0,
441,沈阳,https://sy.lianjia.com/ershoufang/102105587842.html,3室2厅1厨2卫,低楼层 (共30层),131.48㎡,平层,102㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,暂无数据,2022-05-24,商品房,2020-02-05,普通住宅,暂无数据,非共有,"
                                有抵押 120万元 客户偿还
                              ",已上传房本照片,2510000.0,
442,沈阳,https://sy.lianjia.com/ershoufang/102105371951.html,3室2厅1厨2卫,低楼层 (共6层),128.49㎡,平层,104.23㎡,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-03-03,商品房,2020-10-13,普通住宅,暂无数据,非共有,"
                                有抵押 80万元 兴业银行
                              ",已上传房本照片,1990000.0,
443,沈阳,https://sy.lianjia.com/ershoufang/102105816017.html,3室2厅1厨1卫,低楼层 (共32层),96.41㎡,平层,暂无数据,板楼,西南 北,钢混结构,精装,一梯三户,集中供暖,有,2022-07-22,商品房,2017-01-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,1290000.0,
444,沈阳,https://sy.lianjia.com/ershoufang/102106209261.html,3室2厅1厨2卫,中楼层 (共21层),130.72㎡,平层,暂无数据,板楼,西南 北,砖混结构,精装,两梯四户,集中供暖,有,2022-11-16,商品房,2017-01-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1700000.0,
445,沈阳,https://sy.lianjia.com/ershoufang/102106184145.html,2室2厅1厨1卫,高楼层 (共33层),88.48㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-11-08,商品房,2016-11-04,普通住宅,满五年,非共有,"
                                有抵押 35万元 工商银行 客户偿还
                              ",已上传房本照片,1600000.0,
446,沈阳,https://sy.lianjia.com/ershoufang/102105986319.html,3室2厅1厨1卫,低楼层 (共33层),98.83㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-09-07,商品房,2020-10-16,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,748000.0,
447,沈阳,https://sy.lianjia.com/ershoufang/102104313672.html,3室2厅1厨2卫,中楼层 (共28层),142.53㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2021-05-11,商品房,2013-04-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1280000.0,
448,沈阳,https://sy.lianjia.com/ershoufang/102105304520.html,1室1厅1厨1卫,低楼层 (共30层),53.04㎡,平层,40.04㎡,板楼,南,钢混结构,精装,一梯三户,集中供暖,有,2022-02-16,商品房,2019-11-03,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,430000.0,
449,沈阳,https://sy.lianjia.com/ershoufang/102106000934.html,4室2厅1厨3卫,低楼层 (共3层),192.88㎡,,暂无数据,,南 北,钢混结构,毛坯,,集中供暖,,2022-09-13,商品房,2018-08-12,别墅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,950000.0,联排
450,沈阳,https://sy.lianjia.com/ershoufang/102105348649.html,3室2厅1厨1卫,中楼层 (共34层),116.29㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-02-26,商品房,2017-02-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,1760000.0,
451,沈阳,https://sy.lianjia.com/ershoufang/102104554743.html,2室1厅1厨1卫,低楼层 (共19层),84.63㎡,平层,64㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-07-03,商品房,2018-03-15,普通住宅,暂无数据,非共有,"
                                有抵押 30万元 工行 客户偿还
                              ",已上传房本照片,1000000.0,
452,沈阳,https://sy.lianjia.com/ershoufang/102105607683.html,3室1厅1厨2卫,中楼层 (共34层),114.12㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,暂无数据,2022-05-29,商品房,2020-09-30,普通住宅,暂无数据,共有,"
                                无抵押
                              ",已上传房本照片,1550000.0,
453,沈阳,https://sy.lianjia.com/ershoufang/102105507860.html,3室2厅1厨1卫,低楼层 (共32层),98.15㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-05-01,商品房,2020-07-02,普通住宅,暂无数据,非共有,"
                                有抵押 17万元 建行 业主自还
                              ",已上传房本照片,600000.0,
454,沈阳,https://sy.lianjia.com/ershoufang/102105840096.html,3室2厅1厨1卫,中楼层 (共31层),121.68㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-07-28,商品房,2016-07-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1920000.0,
455,沈阳,https://sy.lianjia.com/ershoufang/102106192277.html,3室1厅1厨1卫,中楼层 (共33层),77㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,集中供暖,有,2022-11-10,商品房,2017-07-13,普通住宅,满五年,非共有,"
                                有抵押 42万元
                              ",已上传房本照片,720000.0,
456,沈阳,https://sy.lianjia.com/ershoufang/102105643699.html,3室2厅1厨2卫,低楼层 (共13层),158.6㎡,错层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,集中供暖,有,2022-06-07,商品房,2007-07-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1900000.0,
457,沈阳,https://sy.lianjia.com/ershoufang/102105354425.html,3室1厅1厨1卫,中楼层 (共33层),115.66㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,集中供暖,有,2022-02-27,商品房,2017-05-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,1480000.0,
458,沈阳,https://sy.lianjia.com/ershoufang/102106186689.html,3室1厅1厨1卫,高楼层 (共33层),85.29㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,集中供暖,有,2022-11-08,商品房,2016-11-17,普通住宅,满五年,共有,"
                                有抵押 30万元 客户偿还
                              ",已上传房本照片,659000.0,
459,沈阳,https://sy.lianjia.com/ershoufang/102106054094.html,3室2厅1厨2卫,中楼层 (共6层),155.49㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯两户,集中供暖,有,2022-09-28,商品房,2020-09-01,普通住宅,暂无数据,非共有,"
                                有抵押 80万元 业主自还
                              ",已上传房本照片,2550000.0,
460,沈阳,https://sy.lianjia.com/ershoufang/102104943605.html,2室1厅1厨1卫,中楼层 (共34层),89.03㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2021-10-01,商品房,2019-09-26,普通住宅,暂无数据,共有,"
                                有抵押 30万元 确认中 客户偿还
                              ",已上传房本照片,1610000.0,
461,沈阳,https://sy.lianjia.com/ershoufang/102105255976.html,4室2厅1厨2卫,中楼层 (共58层),159.58㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,集中供暖,有,2022-01-24,商品房,2018-01-11,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",已上传房本照片,2350000.0,
462,沈阳,https://sy.lianjia.com/ershoufang/102105479603.html,3室1厅1厨1卫,低楼层 (共33层),107.26㎡,平层,82.6㎡,板楼,南 北,钢混结构,精装,一梯两户,集中供暖,有,2022-04-19,商品房,2017-02-03,普通住宅,满五年,非共有,"
                                有抵押 47万元 农行 业主自还
                              ",已上传房本照片,1880000.0,
